event_date,session_id,customer_id,city,segment,channel,device,category,experiment_group,revenue,event_type
2026-04-26,S0039608,C02882,Bengaluru,New,Affiliate,iOS,Kids,control,0,add_to_cart
2026-04-26,S0039609,C01387,Jaipur,Occasional,Push,iOS,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039609,C01387,Jaipur,Occasional,Push,iOS,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039610,C02015,Jaipur,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039610,C02015,Jaipur,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039611,C05146,Bengaluru,New,Paid Search,Android,Men Casual,control,0,visit
2026-04-26,S0039611,C05146,Bengaluru,New,Paid Search,Android,Men Casual,control,0,product_view
2026-04-26,S0039611,C05146,Bengaluru,New,Paid Search,Android,Men Casual,control,0,add_to_cart
2026-04-26,S0039612,C00283,Mumbai,New,Paid Search,Android,Footwear,control,0,visit
2026-04-26,S0039612,C00283,Mumbai,New,Paid Search,Android,Footwear,control,0,product_view
2026-04-26,S0039612,C00283,Mumbai,New,Paid Search,Android,Footwear,control,0,add_to_cart
2026-04-26,S0039612,C00283,Mumbai,New,Paid Search,Android,Footwear,control,0,checkout_start
2026-04-26,S0039613,C04880,Mumbai,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039613,C04880,Mumbai,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039613,C04880,Mumbai,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039613,C04880,Mumbai,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,checkout_start
2026-04-26,S0039614,C03733,Mumbai,Loyal,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039614,C03733,Mumbai,Loyal,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039614,C03733,Mumbai,Loyal,Organic,Android,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039614,C03733,Mumbai,Loyal,Organic,Android,Women Ethnic,free_shipping_nudge,0,checkout_start
2026-04-26,S0039614,C03733,Mumbai,Loyal,Organic,Android,Women Ethnic,free_shipping_nudge,1905,purchase
2026-04-26,S0039615,C04751,Pune,Occasional,Push,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039615,C04751,Pune,Occasional,Push,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039616,C02702,Delhi NCR,New,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-04-26,S0039616,C02702,Delhi NCR,New,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-04-26,S0039617,C00009,Pune,New,Paid Search,iOS,Footwear,free_shipping_nudge,0,visit
2026-04-26,S0039617,C00009,Pune,New,Paid Search,iOS,Footwear,free_shipping_nudge,0,product_view
2026-04-26,S0039618,C00215,Delhi NCR,Loyal,Organic,Android,Men Casual,control,0,visit
2026-04-26,S0039619,C03501,Indore,Loyal,Influencer,Android,Women Ethnic,control,0,visit
2026-04-26,S0039619,C03501,Indore,Loyal,Influencer,Android,Women Ethnic,control,0,product_view
2026-04-26,S0039619,C03501,Indore,Loyal,Influencer,Android,Women Ethnic,control,0,add_to_cart
2026-04-26,S0039619,C03501,Indore,Loyal,Influencer,Android,Women Ethnic,control,0,checkout_start
2026-04-26,S0039619,C03501,Indore,Loyal,Influencer,Android,Women Ethnic,control,2001,purchase
2026-04-26,S0039620,C00835,Mumbai,New,Push,Web,Beauty,control,0,visit
2026-04-26,S0039620,C00835,Mumbai,New,Push,Web,Beauty,control,0,product_view
2026-04-26,S0039621,C02259,Mumbai,New,Influencer,Android,Beauty,free_shipping_nudge,0,visit
2026-04-26,S0039621,C02259,Mumbai,New,Influencer,Android,Beauty,free_shipping_nudge,0,product_view
2026-04-26,S0039622,C04030,Mumbai,New,Paid Search,Android,Women Ethnic,control,0,visit
2026-04-26,S0039622,C04030,Mumbai,New,Paid Search,Android,Women Ethnic,control,0,product_view
2026-04-26,S0039623,C02793,Bengaluru,Occasional,Organic,iOS,Men Casual,control,0,visit
2026-04-26,S0039624,C02363,Bengaluru,Occasional,Organic,Android,Beauty,control,0,visit
2026-04-26,S0039624,C02363,Bengaluru,Occasional,Organic,Android,Beauty,control,0,product_view
2026-04-26,S0039625,C04871,Jaipur,Loyal,Organic,iOS,Women Ethnic,control,0,visit
2026-04-26,S0039626,C04606,Lucknow,New,Paid Search,Android,Men Casual,control,0,visit
2026-04-26,S0039626,C04606,Lucknow,New,Paid Search,Android,Men Casual,control,0,product_view
2026-04-26,S0039627,C04982,Hyderabad,Occasional,Push,Web,Kids,control,0,visit
2026-04-26,S0039627,C04982,Hyderabad,Occasional,Push,Web,Kids,control,0,product_view
2026-04-26,S0039628,C02461,Mumbai,Occasional,Push,Android,Beauty,control,0,visit
2026-04-26,S0039628,C02461,Mumbai,Occasional,Push,Android,Beauty,control,0,product_view
2026-04-26,S0039629,C02456,Pune,Occasional,Paid Search,Android,Footwear,control,0,visit
2026-04-26,S0039629,C02456,Pune,Occasional,Paid Search,Android,Footwear,control,0,product_view
2026-04-26,S0039630,C04694,Pune,Occasional,Affiliate,iOS,Women Ethnic,control,0,visit
2026-04-26,S0039630,C04694,Pune,Occasional,Affiliate,iOS,Women Ethnic,control,0,product_view
2026-04-26,S0039631,C04608,Hyderabad,New,Influencer,Android,Kids,control,0,visit
2026-04-26,S0039631,C04608,Hyderabad,New,Influencer,Android,Kids,control,0,product_view
2026-04-26,S0039632,C00778,Mumbai,Occasional,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039632,C00778,Mumbai,Occasional,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039632,C00778,Mumbai,Occasional,Organic,Android,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039633,C00853,Pune,New,Influencer,Android,Kids,control,0,visit
2026-04-26,S0039633,C00853,Pune,New,Influencer,Android,Kids,control,0,product_view
2026-04-26,S0039634,C02183,Delhi NCR,New,Paid Search,Web,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039634,C02183,Delhi NCR,New,Paid Search,Web,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039635,C00288,Indore,Occasional,Paid Search,iOS,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039635,C00288,Indore,Occasional,Paid Search,iOS,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039636,C02644,Mumbai,High Value,Organic,Android,Men Casual,free_shipping_nudge,0,visit
2026-04-26,S0039637,C00301,Mumbai,New,Organic,iOS,Footwear,control,0,visit
2026-04-26,S0039638,C00992,Delhi NCR,Occasional,Affiliate,Android,Beauty,control,0,visit
2026-04-26,S0039638,C00992,Delhi NCR,Occasional,Affiliate,Android,Beauty,control,0,product_view
2026-04-26,S0039638,C00992,Delhi NCR,Occasional,Affiliate,Android,Beauty,control,0,add_to_cart
2026-04-26,S0039638,C00992,Delhi NCR,Occasional,Affiliate,Android,Beauty,control,0,checkout_start
2026-04-26,S0039639,C04133,Bengaluru,Occasional,Organic,Web,Men Casual,free_shipping_nudge,0,visit
2026-04-26,S0039639,C04133,Bengaluru,Occasional,Organic,Web,Men Casual,free_shipping_nudge,0,product_view
2026-04-26,S0039640,C01399,Delhi NCR,Occasional,Influencer,Android,Men Casual,control,0,visit
2026-04-26,S0039640,C01399,Delhi NCR,Occasional,Influencer,Android,Men Casual,control,0,product_view
2026-04-26,S0039640,C01399,Delhi NCR,Occasional,Influencer,Android,Men Casual,control,0,add_to_cart
2026-04-26,S0039641,C00049,Indore,Loyal,Paid Search,Android,Women Ethnic,control,0,visit
2026-04-26,S0039641,C00049,Indore,Loyal,Paid Search,Android,Women Ethnic,control,0,product_view
2026-04-26,S0039642,C00162,Jaipur,New,Affiliate,Web,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039642,C00162,Jaipur,New,Affiliate,Web,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039642,C00162,Jaipur,New,Affiliate,Web,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039642,C00162,Jaipur,New,Affiliate,Web,Women Ethnic,free_shipping_nudge,0,checkout_start
2026-04-26,S0039643,C04148,Mumbai,Occasional,Paid Search,Web,Footwear,free_shipping_nudge,0,visit
2026-04-26,S0039644,C02969,Hyderabad,High Value,Organic,Android,Men Casual,control,0,visit
2026-04-26,S0039644,C02969,Hyderabad,High Value,Organic,Android,Men Casual,control,0,product_view
2026-04-26,S0039644,C02969,Hyderabad,High Value,Organic,Android,Men Casual,control,0,add_to_cart
2026-04-26,S0039644,C02969,Hyderabad,High Value,Organic,Android,Men Casual,control,0,checkout_start
2026-04-26,S0039645,C03538,Indore,New,Organic,Android,Kids,free_shipping_nudge,0,visit
2026-04-26,S0039645,C03538,Indore,New,Organic,Android,Kids,free_shipping_nudge,0,product_view
2026-04-26,S0039645,C03538,Indore,New,Organic,Android,Kids,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039645,C03538,Indore,New,Organic,Android,Kids,free_shipping_nudge,0,checkout_start
2026-04-26,S0039646,C00094,Pune,New,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039646,C00094,Pune,New,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039647,C03711,Hyderabad,High Value,Paid Search,Android,Women Ethnic,control,0,visit
2026-04-26,S0039647,C03711,Hyderabad,High Value,Paid Search,Android,Women Ethnic,control,0,product_view
2026-04-26,S0039647,C03711,Hyderabad,High Value,Paid Search,Android,Women Ethnic,control,0,add_to_cart
2026-04-26,S0039648,C00624,Bengaluru,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-04-26,S0039648,C00624,Bengaluru,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-04-26,S0039649,C04086,Mumbai,New,Organic,iOS,Men Casual,free_shipping_nudge,0,visit
2026-04-26,S0039649,C04086,Mumbai,New,Organic,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-04-26,S0039649,C04086,Mumbai,New,Organic,iOS,Men Casual,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039649,C04086,Mumbai,New,Organic,iOS,Men Casual,free_shipping_nudge,0,checkout_start
2026-04-26,S0039650,C04499,Bengaluru,Loyal,Organic,Android,Men Casual,control,0,visit
2026-04-26,S0039650,C04499,Bengaluru,Loyal,Organic,Android,Men Casual,control,0,product_view
2026-04-26,S0039650,C04499,Bengaluru,Loyal,Organic,Android,Men Casual,control,0,add_to_cart
2026-04-26,S0039650,C04499,Bengaluru,Loyal,Organic,Android,Men Casual,control,0,checkout_start
2026-04-26,S0039651,C03422,Mumbai,Occasional,Paid Search,Android,Footwear,control,0,visit
2026-04-26,S0039651,C03422,Mumbai,Occasional,Paid Search,Android,Footwear,control,0,product_view
2026-04-26,S0039652,C00097,Bengaluru,Occasional,Paid Search,iOS,Beauty,control,0,visit
2026-04-26,S0039653,C03593,Mumbai,Loyal,Organic,Android,Kids,control,0,visit
2026-04-26,S0039653,C03593,Mumbai,Loyal,Organic,Android,Kids,control,0,product_view
2026-04-26,S0039653,C03593,Mumbai,Loyal,Organic,Android,Kids,control,0,add_to_cart
2026-04-26,S0039654,C03913,Hyderabad,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039654,C03913,Hyderabad,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039655,C00599,Jaipur,New,Paid Search,Android,Men Casual,free_shipping_nudge,0,visit
2026-04-26,S0039655,C00599,Jaipur,New,Paid Search,Android,Men Casual,free_shipping_nudge,0,product_view
2026-04-26,S0039655,C00599,Jaipur,New,Paid Search,Android,Men Casual,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039656,C05096,Pune,Loyal,Organic,iOS,Men Casual,control,0,visit
2026-04-26,S0039657,C01964,Mumbai,Occasional,Paid Search,iOS,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039657,C01964,Mumbai,Occasional,Paid Search,iOS,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039658,C00818,Hyderabad,Loyal,Paid Search,iOS,Women Ethnic,control,0,visit
2026-04-26,S0039658,C00818,Hyderabad,Loyal,Paid Search,iOS,Women Ethnic,control,0,product_view
2026-04-26,S0039659,C02483,Hyderabad,New,Affiliate,Android,Footwear,control,0,visit
2026-04-26,S0039659,C02483,Hyderabad,New,Affiliate,Android,Footwear,control,0,product_view
2026-04-26,S0039660,C00198,Delhi NCR,Occasional,Organic,Android,Men Casual,control,0,visit
2026-04-26,S0039660,C00198,Delhi NCR,Occasional,Organic,Android,Men Casual,control,0,product_view
2026-04-26,S0039660,C00198,Delhi NCR,Occasional,Organic,Android,Men Casual,control,0,add_to_cart
2026-04-26,S0039661,C05184,Lucknow,New,Organic,Android,Men Casual,control,0,visit
2026-04-26,S0039661,C05184,Lucknow,New,Organic,Android,Men Casual,control,0,product_view
2026-04-26,S0039662,C05141,Pune,Occasional,Affiliate,Android,Beauty,control,0,visit
2026-04-26,S0039662,C05141,Pune,Occasional,Affiliate,Android,Beauty,control,0,product_view
2026-04-26,S0039663,C05119,Hyderabad,New,Organic,iOS,Beauty,free_shipping_nudge,0,visit
2026-04-26,S0039663,C05119,Hyderabad,New,Organic,iOS,Beauty,free_shipping_nudge,0,product_view
2026-04-26,S0039664,C00384,Indore,Occasional,Affiliate,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039664,C00384,Indore,Occasional,Affiliate,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039665,C02077,Hyderabad,Loyal,Affiliate,iOS,Men Casual,control,0,visit
2026-04-26,S0039665,C02077,Hyderabad,Loyal,Affiliate,iOS,Men Casual,control,0,product_view
2026-04-26,S0039666,C00946,Indore,Loyal,Organic,iOS,Beauty,free_shipping_nudge,0,visit
2026-04-26,S0039667,C02513,Lucknow,Occasional,Organic,Web,Men Casual,control,0,visit
2026-04-26,S0039667,C02513,Lucknow,Occasional,Organic,Web,Men Casual,control,0,product_view
2026-04-26,S0039668,C02305,Bengaluru,New,Influencer,iOS,Men Casual,free_shipping_nudge,0,visit
2026-04-26,S0039668,C02305,Bengaluru,New,Influencer,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-04-26,S0039668,C02305,Bengaluru,New,Influencer,iOS,Men Casual,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039668,C02305,Bengaluru,New,Influencer,iOS,Men Casual,free_shipping_nudge,0,checkout_start
2026-04-26,S0039669,C02308,Bengaluru,Occasional,Paid Search,iOS,Beauty,free_shipping_nudge,0,visit
2026-04-26,S0039669,C02308,Bengaluru,Occasional,Paid Search,iOS,Beauty,free_shipping_nudge,0,product_view
2026-04-26,S0039669,C02308,Bengaluru,Occasional,Paid Search,iOS,Beauty,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039670,C04660,Bengaluru,Loyal,Influencer,Android,Footwear,control,0,visit
2026-04-26,S0039670,C04660,Bengaluru,Loyal,Influencer,Android,Footwear,control,0,product_view
2026-04-26,S0039671,C00896,Hyderabad,Occasional,Affiliate,Web,Women Ethnic,control,0,visit
2026-04-26,S0039671,C00896,Hyderabad,Occasional,Affiliate,Web,Women Ethnic,control,0,product_view
2026-04-26,S0039672,C01672,Mumbai,Occasional,Organic,Web,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039672,C01672,Mumbai,Occasional,Organic,Web,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039673,C00354,Pune,High Value,Paid Search,Android,Footwear,control,0,visit
2026-04-26,S0039673,C00354,Pune,High Value,Paid Search,Android,Footwear,control,0,product_view
2026-04-26,S0039674,C02812,Bengaluru,New,Influencer,Android,Footwear,free_shipping_nudge,0,visit
2026-04-26,S0039674,C02812,Bengaluru,New,Influencer,Android,Footwear,free_shipping_nudge,0,product_view
2026-04-26,S0039674,C02812,Bengaluru,New,Influencer,Android,Footwear,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039675,C04083,Bengaluru,New,Paid Search,Android,Men Casual,control,0,visit
2026-04-26,S0039676,C00373,Bengaluru,Occasional,Organic,iOS,Women Ethnic,control,0,visit
2026-04-26,S0039676,C00373,Bengaluru,Occasional,Organic,iOS,Women Ethnic,control,0,product_view
2026-04-26,S0039677,C00073,Bengaluru,New,Paid Search,Android,Men Casual,free_shipping_nudge,0,visit
2026-04-26,S0039677,C00073,Bengaluru,New,Paid Search,Android,Men Casual,free_shipping_nudge,0,product_view
2026-04-26,S0039678,C02413,Bengaluru,Loyal,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039678,C02413,Bengaluru,Loyal,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039679,C03204,Hyderabad,Occasional,Push,Android,Kids,control,0,visit
2026-04-26,S0039679,C03204,Hyderabad,Occasional,Push,Android,Kids,control,0,product_view
2026-04-26,S0039679,C03204,Hyderabad,Occasional,Push,Android,Kids,control,0,add_to_cart
2026-04-26,S0039679,C03204,Hyderabad,Occasional,Push,Android,Kids,control,0,checkout_start
2026-04-26,S0039679,C03204,Hyderabad,Occasional,Push,Android,Kids,control,883,purchase
2026-04-26,S0039680,C04614,Mumbai,New,Push,iOS,Kids,free_shipping_nudge,0,visit
2026-04-26,S0039680,C04614,Mumbai,New,Push,iOS,Kids,free_shipping_nudge,0,product_view
2026-04-26,S0039681,C00142,Indore,Occasional,Organic,iOS,Men Casual,free_shipping_nudge,0,visit
2026-04-26,S0039681,C00142,Indore,Occasional,Organic,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-04-26,S0039682,C01193,Hyderabad,New,Paid Search,Android,Kids,control,0,visit
2026-04-26,S0039682,C01193,Hyderabad,New,Paid Search,Android,Kids,control,0,product_view
2026-04-26,S0039683,C05171,Lucknow,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-04-26,S0039683,C05171,Lucknow,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-04-26,S0039683,C05171,Lucknow,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039684,C03502,Lucknow,New,Organic,Android,Footwear,free_shipping_nudge,0,visit
2026-04-26,S0039684,C03502,Lucknow,New,Organic,Android,Footwear,free_shipping_nudge,0,product_view
2026-04-26,S0039685,C04622,Bengaluru,New,Paid Search,iOS,Footwear,control,0,visit
2026-04-26,S0039685,C04622,Bengaluru,New,Paid Search,iOS,Footwear,control,0,product_view
2026-04-26,S0039686,C01090,Delhi NCR,High Value,Influencer,iOS,Beauty,free_shipping_nudge,0,visit
2026-04-26,S0039686,C01090,Delhi NCR,High Value,Influencer,iOS,Beauty,free_shipping_nudge,0,product_view
2026-04-26,S0039687,C03792,Delhi NCR,New,Push,Android,Women Ethnic,control,0,visit
2026-04-26,S0039687,C03792,Delhi NCR,New,Push,Android,Women Ethnic,control,0,product_view
2026-04-26,S0039688,C03174,Pune,New,Paid Search,Android,Kids,control,0,visit
2026-04-26,S0039688,C03174,Pune,New,Paid Search,Android,Kids,control,0,product_view
2026-04-26,S0039689,C03057,Mumbai,Occasional,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039689,C03057,Mumbai,Occasional,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039690,C01539,Delhi NCR,New,Paid Search,Android,Women Ethnic,control,0,visit
2026-04-26,S0039690,C01539,Delhi NCR,New,Paid Search,Android,Women Ethnic,control,0,product_view
2026-04-26,S0039690,C01539,Delhi NCR,New,Paid Search,Android,Women Ethnic,control,0,add_to_cart
2026-04-26,S0039691,C00551,Delhi NCR,New,Organic,iOS,Footwear,control,0,visit
2026-04-26,S0039691,C00551,Delhi NCR,New,Organic,iOS,Footwear,control,0,product_view
2026-04-26,S0039692,C03546,Mumbai,Occasional,Affiliate,Android,Women Ethnic,control,0,visit
2026-04-26,S0039692,C03546,Mumbai,Occasional,Affiliate,Android,Women Ethnic,control,0,product_view
2026-04-26,S0039692,C03546,Mumbai,Occasional,Affiliate,Android,Women Ethnic,control,0,add_to_cart
2026-04-26,S0039693,C02899,Pune,Occasional,Influencer,iOS,Footwear,control,0,visit
2026-04-26,S0039693,C02899,Pune,Occasional,Influencer,iOS,Footwear,control,0,product_view
2026-04-26,S0039693,C02899,Pune,Occasional,Influencer,iOS,Footwear,control,0,add_to_cart
2026-04-26,S0039693,C02899,Pune,Occasional,Influencer,iOS,Footwear,control,0,checkout_start
2026-04-26,S0039694,C02912,Mumbai,Occasional,Organic,Android,Men Casual,control,0,visit
2026-04-26,S0039694,C02912,Mumbai,Occasional,Organic,Android,Men Casual,control,0,product_view
2026-04-26,S0039695,C02643,Lucknow,Occasional,Influencer,Android,Kids,control,0,visit
2026-04-26,S0039695,C02643,Lucknow,Occasional,Influencer,Android,Kids,control,0,product_view
2026-04-26,S0039696,C02882,Bengaluru,New,Paid Search,Android,Kids,free_shipping_nudge,0,visit
2026-04-26,S0039696,C02882,Bengaluru,New,Paid Search,Android,Kids,free_shipping_nudge,0,product_view
2026-04-26,S0039697,C00904,Mumbai,Loyal,Influencer,iOS,Footwear,control,0,visit
2026-04-26,S0039697,C00904,Mumbai,Loyal,Influencer,iOS,Footwear,control,0,product_view
2026-04-26,S0039697,C00904,Mumbai,Loyal,Influencer,iOS,Footwear,control,0,add_to_cart
2026-04-26,S0039697,C00904,Mumbai,Loyal,Influencer,iOS,Footwear,control,0,checkout_start
2026-04-26,S0039698,C02438,Hyderabad,Occasional,Push,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039698,C02438,Hyderabad,Occasional,Push,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039699,C03935,Delhi NCR,Occasional,Organic,iOS,Men Casual,free_shipping_nudge,0,visit
2026-04-26,S0039699,C03935,Delhi NCR,Occasional,Organic,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-04-26,S0039700,C02435,Bengaluru,New,Affiliate,Android,Kids,free_shipping_nudge,0,visit
2026-04-26,S0039700,C02435,Bengaluru,New,Affiliate,Android,Kids,free_shipping_nudge,0,product_view
2026-04-26,S0039700,C02435,Bengaluru,New,Affiliate,Android,Kids,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039701,C00099,Mumbai,New,Organic,Web,Women Ethnic,control,0,visit
2026-04-26,S0039701,C00099,Mumbai,New,Organic,Web,Women Ethnic,control,0,product_view
2026-04-26,S0039701,C00099,Mumbai,New,Organic,Web,Women Ethnic,control,0,add_to_cart
2026-04-26,S0039701,C00099,Mumbai,New,Organic,Web,Women Ethnic,control,0,checkout_start
2026-04-26,S0039701,C00099,Mumbai,New,Organic,Web,Women Ethnic,control,1235,purchase
2026-04-26,S0039702,C02122,Delhi NCR,New,Organic,Android,Footwear,free_shipping_nudge,0,visit
2026-04-26,S0039703,C03236,Hyderabad,New,Paid Search,Android,Women Ethnic,control,0,visit
2026-04-26,S0039703,C03236,Hyderabad,New,Paid Search,Android,Women Ethnic,control,0,product_view
2026-04-26,S0039704,C01816,Mumbai,New,Organic,iOS,Beauty,free_shipping_nudge,0,visit
2026-04-26,S0039704,C01816,Mumbai,New,Organic,iOS,Beauty,free_shipping_nudge,0,product_view
2026-04-26,S0039705,C00078,Bengaluru,Occasional,Paid Search,Android,Men Casual,free_shipping_nudge,0,visit
2026-04-26,S0039705,C00078,Bengaluru,Occasional,Paid Search,Android,Men Casual,free_shipping_nudge,0,product_view
2026-04-26,S0039706,C04555,Delhi NCR,Occasional,Affiliate,iOS,Men Casual,control,0,visit
2026-04-26,S0039706,C04555,Delhi NCR,Occasional,Affiliate,iOS,Men Casual,control,0,product_view
2026-04-26,S0039706,C04555,Delhi NCR,Occasional,Affiliate,iOS,Men Casual,control,0,add_to_cart
2026-04-26,S0039707,C02206,Mumbai,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039708,C00570,Jaipur,Occasional,Organic,Android,Women Ethnic,control,0,visit
2026-04-26,S0039708,C00570,Jaipur,Occasional,Organic,Android,Women Ethnic,control,0,product_view
2026-04-26,S0039709,C01902,Jaipur,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039709,C01902,Jaipur,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039710,C04250,Indore,New,Affiliate,iOS,Women Ethnic,control,0,visit
2026-04-26,S0039710,C04250,Indore,New,Affiliate,iOS,Women Ethnic,control,0,product_view
2026-04-26,S0039710,C04250,Indore,New,Affiliate,iOS,Women Ethnic,control,0,add_to_cart
2026-04-26,S0039711,C02621,Delhi NCR,Occasional,Push,Android,Footwear,free_shipping_nudge,0,visit
2026-04-26,S0039711,C02621,Delhi NCR,Occasional,Push,Android,Footwear,free_shipping_nudge,0,product_view
2026-04-26,S0039711,C02621,Delhi NCR,Occasional,Push,Android,Footwear,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039712,C03520,Hyderabad,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039712,C03520,Hyderabad,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039712,C03520,Hyderabad,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039712,C03520,Hyderabad,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,checkout_start
2026-04-26,S0039713,C01314,Bengaluru,New,Organic,iOS,Kids,free_shipping_nudge,0,visit
2026-04-26,S0039713,C01314,Bengaluru,New,Organic,iOS,Kids,free_shipping_nudge,0,product_view
2026-04-26,S0039714,C01927,Jaipur,Loyal,Paid Search,iOS,Men Casual,free_shipping_nudge,0,visit
2026-04-26,S0039715,C00449,Mumbai,New,Push,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039715,C00449,Mumbai,New,Push,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039716,C05004,Bengaluru,New,Affiliate,Android,Beauty,control,0,visit
2026-04-26,S0039716,C05004,Bengaluru,New,Affiliate,Android,Beauty,control,0,product_view
2026-04-26,S0039717,C02472,Mumbai,Occasional,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039717,C02472,Mumbai,Occasional,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039717,C02472,Mumbai,Occasional,Organic,Android,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-04-26,S0039717,C02472,Mumbai,Occasional,Organic,Android,Women Ethnic,free_shipping_nudge,0,checkout_start
2026-04-26,S0039718,C01389,Mumbai,Occasional,Organic,Android,Men Casual,free_shipping_nudge,0,visit
2026-04-26,S0039718,C01389,Mumbai,Occasional,Organic,Android,Men Casual,free_shipping_nudge,0,product_view
2026-04-26,S0039719,C01836,Delhi NCR,New,Influencer,Android,Women Ethnic,control,0,visit
2026-04-26,S0039720,C02567,Bengaluru,Occasional,Push,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-04-26,S0039720,C02567,Bengaluru,Occasional,Push,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-04-26,S0039721,C00839,Bengaluru,New,Influencer,Android,Men Casual,control,0,visit
2026-04-26,S0039721,C00839,Bengaluru,New,Influencer,Android,Men Casual,control,0,product_view
